scenario,fs,noise_sigma,jitter_sigma,seed,method,rmse,bias,n
stop_go,2.0,0.01,0.0,1,savgol_w11p3,0.33868182124297264,0.04963436178025003,61
stop_go,2.0,0.01,0.0,1,family_a_W3,0.1323467374210443,0.011041608439192076,61
stop_go,2.0,0.01,0.0,1,family_a_W5,0.33868182124297175,0.04963436178023476,61
stop_go,2.0,0.01,0.0,1,family_a_W7,0.48750905438812625,0.018385396038267717,61
stop_go,2.0,0.01,0.0,1,family_a_midspan_W5,0.9562938127492079,0.10085817038049891,61
stop_go,2.0,0.01,0.0,2,forward,0.3990102253195942,0.002438059301306593,61
stop_go,2.0,0.01,0.0,2,central,0.10002040657441401,0.00047785760311673954,61
stop_go,2.0,0.01,0.0,2,cubic_global,0.026592930881186208,0.0010707487351926492,61
stop_go,2.0,0.01,0.0,2,smoothing_spline,0.9991870900008543,0.05282448962252448,61
stop_go,2.0,0.01,0.0,2,savgol_w5p2,0.27631568776012466,0.0003731334521919753,61
stop_go,2.0,0.01,0.0,2,savgol_w7p3,0.12982223639091253,0.010532106211541924,61
stop_go,2.0,0.01,0.0,2,savgol_w9p3,0.23584441503843676,0.03391393391918458,61
stop_go,2.0,0.01,0.0,2,savgol_w11p3,0.3403269623635834,0.05037573608224502,61
stop_go,2.0,0.01,0.0,2,family_a_W3,0.12982223639091317,0.0105321062115259,61
stop_go,2.0,0.01,0.0,2,family_a_W5,0.3403269623635831,0.05037573608223016,61
stop_go,2.0,0.01,0.0,2,family_a_W7,0.4881049382721234,0.01874221136454093,61
stop_go,2.0,0.01,0.0,2,family_a_midspan_W5,0.9564884512565206,0.10123654198189412,61
stop_go,2.0,0.01,0.0,3,forward,0.39705355412118604,0.001983887660528647,61
stop_go,2.0,0.01,0.0,3,central,0.10211969086459873,0.0004346035285595732,61
stop_go,2.0,0.01,0.0,3,cubic_global,0.029774668306945685,0.0016134990164338025,61
stop_go,2.0,0.01,0.0,3,smoothing_spline,0.9994989560102477,0.0527158280415652,61
stop_go,2.0,0.01,0.0,3,savgol_w5p2,0.27614564030547356,7.231951290158329e-05,61
stop_go,2.0,0.01,0.0,3,savgol_w7p3,0.1303911823238366,0.010470989326561889,61
stop_go,2.0,0.01,0.0,3,savgol_w9p3,0.23554919684349243,0.03344971633218974,61
stop_go,2.0,0.01,0.0,3,savgol_w11p3,0.33933227780368697,0.05036605692968271,61
stop_go,2.0,0.01,0.0,3,family_a_W3,0.13039118232383756,0.010470989326548646,61
stop_go,2.0,0.01,0.0,3,family_a_W5,0.33933227780368697,0.05036605692966782,61
stop_go,2.0,0.01,0.0,3,family_a_W7,0.4879692663011266,0.018553594108403463,61
stop_go,2.0,0.01,0.0,3,family_a_midspan_W5,0.9572737194926171,0.10120940135979593,61
stop_go,2.0,0.01,0.0,4,forward,0.39664566069591145,0.0008468029807826373,61
stop_go,2.0,0.01,0.0,4,central,0.10262794131816118,0.0009467814377939833,61
stop_go,2.0,0.01,0.0,4,cubic_global,0.027343578323245778,0.0018202720392142906,61
stop_go,2.0,0.01,0.0,4,smoothing_spline,0.99881614228421,0.052603090727316275,61
stop_go,2.0,0.01,0.0,4,savgol_w5p2,0.27608665910403607,0.00044988817026479804,61
stop_go,2.0,0.01,0.0,4,savgol_w7p3,0.13213020874840223,0.011717859715883794,61
stop_go,2.0,0.01,0.0,4,savgol_w9p3,0.2353828155877961,0.03357693821244477,61
stop_go,2.0,0.01,0.0,4,savgol_w11p3,0.33895454779915823,0.050020609933908756,61
stop_go,2.0,0.01,0.0,4,family_a_W3,0.13213020874840428,0.011717859715868459,61
stop_go,2.0,0.01,0.0,4,family_a_W5,0.3389545477991584,0.05002060993389489,61
stop_go,2.0,0.01,0.0,4,family_a_W7,0.4877529750412372,0.01863223585119949,61
stop_go,2.0,0.01,0.0,4,family_a_midspan_W5,0.9564233516055156,0.10123706654315645,61
stop_go,2.0,0.01,0.005,0,forward,0.39736270358579984,0.0013723094287547675,61
stop_go,2.0,0.01,0.005,0,central,0.10206531557597998,0.0005408949530221174,61
stop_go,2.0,0.01,0.005,0,cubic_global,0.023583122104872324,0.003111762029748692,61
stop_go,2.0,0.01,0.005,0,smoothing_spline,0.9978788538786934,0.0527344793828895,61
stop_go,2.0,0.01,0.005,0,savgol_w5p2,0.2791275608823357,-0.007284879985710051,61
stop_go,2.0,0.01,0.005,0,savgol_w7p3,0.1375901647448165,0.0058756192571240646,61
stop_go,2.0,0.01,0.005,0,savgol_w9p3,0.2381170135639393,0.02747618040235794,61
stop_go,2.0,0.01,0.005,0,savgol_w11p3,0.3384625657528983,0.04313562494265352,61
stop_go,2.0,0.01,0.005,0,family_a_W3,0.13493042528022114,0.012356303596895544,61
stop_go,2.0,0.01,0.005,0,family_a_W5,0.3397202438978022,0.05040936624619263,61
stop_go,2.0,0.01,0.005,0,family_a_W7,0.48636694444417966,0.017944560260618234,61
stop_go,2.0,0.01,0.005,0,family_a_midspan_W5,0.9572381348194474,0.1014521647378525,61
stop_go,2.0,0.01,0.005,1,forward,0.39281441116584664,0.003505589384212687,61
stop_go,2.0,0.01,0.005,1,central,0.10395936128120974,0.0015166587318654536,61
stop_go,2.0,0.01,0.005,1,cubic_global,0.027352505711724498,0.003072670560914195,61
stop_go,2.0,0.01,0.005,1,smoothing_spline,0.9993663319331154,0.0539077130196132,61
stop_go,2.0,0.01,0.005,1,savgol_w5p2,0.2748309874873686,0.0033176700670671396,61
stop_go,2.0,0.01,0.005,1,savgol_w7p3,0.1338168039668543,0.014991712386697675,61
stop_go,2.0,0.01,0.005,1,savgol_w9p3,0.2361774545377398,0.03669917316738183,61
stop_go,2.0,0.01,0.005,1,savgol_w11p3,0.3354782204618389,0.05297799400957775,61
stop_go,2.0,0.01,0.005,1,family_a_W3,0.1344840445185861,0.012481261613807297,61
stop_go,2.0,0.01,0.005,1,family_a_W5,0.3392174117854664,0.05063395898670781,61
stop_go,2.0,0.01,0.005,1,family_a_W7,0.4869794486150395,0.019564856031361953,61
stop_go,2.0,0.01,0.005,1,family_a_midspan_W5,0.9555975613915412,0.1024299168888737,61
stop_go,2.0,0.01,0.005,2,forward,0.39588501971732665,0.003561793215518548,61
stop_go,2.0,0.01,0.005,2,central,0.10375088698989934,0.0013247493182076675,61
stop_go,2.0,0.01,0.005,2,cubic_global,0.02771209801405782,0.002031629739418683,61
stop_go,2.0,0.01,0.005,2,smoothing_spline,1.0006661865507716,0.05355438780965747,61
stop_go,2.0,0.01,0.005,2,savgol_w5p2,0.27830728268658056,0.0039774338343731746,61
stop_go,2.0,0.01,0.005,2,savgol_w7p3,0.13079408674174026,0.013867580063130215,61
stop_go,2.0,0.01,0.005,2,savgol_w9p3,0.2385063446668908,0.03751856473653888,61
stop_go,2.0,0.01,0.005,2,savgol_w11p3,0.3429477060180625,0.05380644702074175,61
stop_go,2.0,0.01,0.005,2,family_a_W3,0.13108760585512916,0.01129321164553297,61
stop_go,2.0,0.01,0.005,2,family_a_W5,0.33910719365556097,0.05004510394321618,61
stop_go,2.0,0.01,0.005,2,family_a_W7,0.4886830444771055,0.01928885651056764,61
stop_go,2.0,0.01,0.005,2,family_a_midspan_W5,0.95747071560326,0.10126133493397915,61
stop_go,2.0,0.01,0.005,3,forward,0.39803935528019885,0.002953495071559278,61
stop_go,2.0,0.01,0.005,3,central,0.09949948159471796,0.000598067677839774,61
stop_go,2.0,0.01,0.005,3,cubic_global,0.025494315504745336,0.0023258253661831638,61
stop_go,2.0,0.01,0.005,3,smoothing_spline,0.9980063560301876,0.052837908090134895,61
stop_go,2.0,0.01,0.005,3,savgol_w5p2,0.27528170997991197,0.004128315532220864,61
stop_go,2.0,0.01,0.005,3,savgol_w7p3,0.12908802476225714,0.015285366710059468,61
stop_go,2.0,0.01,0.005,3,savgol_w9p3,0.23695746013004182,0.0372041384608053,61
stop_go,2.0,0.01,0.005,3,savgol_w11p3,0.33949287272637113,0.055142830648629675,61
stop_go,2.0,0.01,0.005,3,family_a_W3,0.12959562964297897,0.011012548630746301,61
stop_go,2.0,0.01,0.005,3,family_a_W5,0.33865634036236764,0.04940768381985105,61
stop_go,2.0,0.01,0.005,3,family_a_W7,0.48796870732046316,0.018552707495882944,61
stop_go,2.0,0.01,0.005,3,family_a_midspan_W5,0.9581550394868334,0.10065669547756034,61
stop_go,2.0,0.01,0.005,4,forward,0.39523315745960047,0.0013755567967265884,61
stop_go,2.0,0.01,0.005,4,central,0.10070222975515182,-1.3788453888838423e-05,61
stop_go,2.0,0.01,0.005,4,cubic_global,0.026140340097838687,0.0011457521731813765,61
stop_go,2.0,0.01,0.005,4,smoothing_spline,0.9983534114569391,0.05235517609611287,61
stop_go,2.0,0.01,0.005,4,savgol_w5p2,0.27561744533747695,-0.005276305470180147,61
stop_go,2.0,0.01,0.005,4,savgol_w7p3,0.13127418777154484,0.004118066417737054,61
stop_go,2.0,0.01,0.005,4,savgol_w9p3,0.2333446099904956,0.025414686566031033,61
stop_go,2.0,0.01,0.005,4,savgol_w11p3,0.33739437028847385,0.04273214298016567,61
stop_go,2.0,0.01,0.005,4,family_a_W3,0.13149217244336256,0.008808706262650859,61
stop_go,2.0,0.01,0.005,4,family_a_W5,0.3395679997389567,0.04811211663674332,61
stop_go,2.0,0.01,0.005,4,family_a_W7,0.4876307504020203,0.01819603045710536,61
stop_go,2.0,0.01,0.005,4,family_a_midspan_W5,0.9535678980298757,0.09961471370906377,61
stop_go,2.0,0.05,0.0,0,forward,0.40331904730577245,0.033381189575380915,61
stop_go,2.0,0.05,0.0,0,central,0.1292199586725904,0.011268159894561926,61
stop_go,2.0,0.05,0.0,0,cubic_global,0.10583444591689838,0.026086416231737887,61
stop_go,2.0,0.05,0.0,0,smoothing_spline,0.9964496212754566,0.051434338924101895,61
stop_go,2.0,0.05,0.0,0,savgol_w5p2,0.2816333110967466,0.0019497570453075738,61
stop_go,2.0,0.05,0.0,0,savgol_w7p3,0.1478051793284085,0.016406856540154283,61
stop_go,2.0,0.05,0.0,0,savgol_w9p3,0.2406723224907378,0.03367828438238308,61
stop_go,2.0,0.05,0.0,0,savgol_w11p3,0.33900155974589624,0.04822942834745904,61
stop_go,2.0,0.05,0.0,0,family_a_W3,0.1478051793284093,0.016406856540139243,61
stop_go,2.0,0.05,0.0,0,family_a_W5,0.33900155974589663,0.048229428347445494,61
stop_go,2.0,0.05,0.0,0,family_a_W7,0.48710876844132317,0.017534847728950483,61
stop_go,2.0,0.05,0.0,0,family_a_midspan_W5,0.9591962333793483,0.10005309332236696,61
stop_go,2.0,0.05,0.0,1,forward,0.4220249475291374,0.020234325948928922,61
stop_go,2.0,0.05,0.0,1,central,0.11245447615715107,0.00659907783723895,61
stop_go,2.0,0.05,0.0,1,cubic_global,0.109159892496487,0.015181416541088243,61
stop_go,2.0,0.05,0.0,1,smoothing_spline,0.9938390072052521,0.051955288906075585,61
stop_go,2.0,0.05,0.0,1,savgol_w5p2,0.27592488228248174,0.0011096237127909475,61
stop_go,2.0,0.05,0.0,1,savgol_w7p3,0.13948785265854632,0.014131756881340158,61
stop_go,2.0,0.05,0.0,1,savgol_w9p3,0.23927981536376877,0.030710779883249096,61
stop_go,2.0,0.05,0.0,1,savgol_w11p3,0.335794038992398,0.04772220756550697,61
stop_go,2.0,0.05,0.0,1,family_a_W3,0.13948785265854552,0.014131756881324134,61
stop_go,2.0,0.05,0.0,1,family_a_W5,0.33579403899239846,0.04772220756549186,61
stop_go,2.0,0.05,0.0,1,family_a_W7,0.48819405039258384,0.0192971035110036,61
stop_go,2.0,0.05,0.0,1,family_a_midspan_W5,0.9537882213655218,0.09931573606724751,61
stop_go,2.0,0.05,0.0,2,forward,0.43413021438252064,0.02469133648036532,61
stop_go,2.0,0.05,0.0,2,central,0.11488759388634652,0.005787163379461785,61
stop_go,2.0,0.05,0.0,2,cubic_global,0.1202871499602305,0.01840396690901436,61
stop_go,2.0,0.05,0.0,2,smoothing_spline,0.9985146071878498,0.053744904231114096,61
stop_go,2.0,0.05,0.0,2,savgol_w5p2,0.27475600127059774,0.0028145296826702876,61
stop_go,2.0,0.05,0.0,2,savgol_w7p3,0.12706039712860853,0.012971550146096146,61
stop_go,2.0,0.05,0.0,2,savgol_w9p3,0.23427462830294102,0.03403958198018059,61
stop_go,2.0,0.05,0.0,2,savgol_w11p3,0.34414153681127274,0.051718736744179976,61
stop_go,2.0,0.05,0.0,2,family_a_W3,0.12706039712860842,0.012971550146081635,61
stop_go,2.0,0.05,0.0,2,family_a_W5,0.3441415368112726,0.051718736744164405,61
stop_go,2.0,0.05,0.0,2,family_a_W7,0.4911945758910139,0.020927980288553475,61
stop_go,2.0,0.05,0.0,2,family_a_midspan_W5,0.9551601512401722,0.10128772472526139,61
stop_go,2.0,0.05,0.0,3,forward,0.42696895413486596,0.024123780967291016,61
stop_go,2.0,0.05,0.0,3,central,0.12340082947976545,0.0063705265110247725,61
stop_go,2.0,0.05,0.0,3,cubic_global,0.12125167204783828,0.027417857253285317,61
stop_go,2.0,0.05,0.0,3,smoothing_spline,1.0000335011590202,0.05319829340682933,61
stop_go,2.0,0.05,0.0,3,savgol_w5p2,0.2740068655005242,0.0011405921165138853,61
stop_go,2.0,0.05,0.0,3,savgol_w7p3,0.13069453276412932,0.01242944356465715,61
stop_go,2.0,0.05,0.0,3,savgol_w9p3,0.2332221522743457,0.03164779668665085,61
stop_go,2.0,0.05,0.0,3,savgol_w11p3,0.3393007713596092,0.05148070049946987,61
stop_go,2.0,0.05,0.0,3,family_a_W3,0.13069453276413012,0.012429443564642767,61
stop_go,2.0,0.05,0.0,3,family_a_W5,0.3393007713596112,0.051480700499455655,61
stop_go,2.0,0.05,0.0,3,family_a_W7,0.4905188769620286,0.019475886448529378,61
stop_go,2.0,0.05,0.0,3,family_a_midspan_W5,0.9589163837766878,0.101082120818875,61
stop_go,2.0,0.05,0.0,4,forward,0.4305080809371069,0.01656598395701345,61
stop_go,2.0,0.05,0.0,4,central,0.12220416754607553,0.00966058882603704,61
stop_go,2.0,0.05,0.0,4,cubic_global,0.11434326001395849,0.02203564081626958,61
stop_go,2.0,0.05,0.0,4,smoothing_spline,0.9966708386890764,0.05263929145673544,61
stop_go,2.0,0.05,0.0,4,savgol_w5p2,0.27368281309479087,0.003985364060425747,61
stop_go,2.0,0.05,0.0,4,savgol_w7p3,0.13920567105437895,0.01793610386006146,61
stop_go,2.0,0.05,0.0,4,savgol_w9p3,0.23221873764494907,0.03281665849830153,61
stop_go,2.0,0.05,0.0,4,savgol_w11p3,0.33740902439014414,0.050025250984522464,61
stop_go,2.0,0.05,0.0,4,family_a_W3,0.13920567105437842,0.017936103860048354,61
stop_go,2.0,0.05,0.0,4,family_a_W5,0.3374090243901443,0.050025250984506955,61
stop_go,2.0,0.05,0.0,4,family_a_W7,0.4893792120833566,0.021184162128699287,61
stop_go,2.0,0.05,0.0,4,family_a_midspan_W5,0.9551329363935455,0.10163003067531128,61
stop_go,2.0,0.05,0.005,0,forward,0.4263824237329992,0.023616437239022063,61
stop_go,2.0,0.05,0.005,0,central,0.1262046790406949,0.012677541751802263,61
stop_go,2.0,0.05,0.005,0,cubic_global,0.12134682820786098,0.02449041047095405,61
stop_go,2.0,0.05,0.005,0,smoothing_spline,0.9976360709816249,0.05303813944003398,61
stop_go,2.0,0.05,0.005,0,savgol_w5p2,0.28545105652466085,-0.004659972718795067,61
stop_go,2.0,0.05,0.005,0,savgol_w7p3,0.15582740826106867,0.014183205702183482,61
stop_go,2.0,0.05,0.005,0,savgol_w9p3,0.24612611595836822,0.03215875362124335,61
stop_go,2.0,0.05,0.005,0,savgol_w11p3,0.33982881808385007,0.04645125474261382,61
stop_go,2.0,0.05,0.005,0,family_a_W3,0.15240964001390547,0.020718424617990543,61
stop_go,2.0,0.05,0.005,0,family_a_W5,0.34114914663561746,0.053729426858776026,61
stop_go,2.0,0.05,0.005,0,family_a_W7,0.48482152147262564,0.019540384938786588,61
stop_go,2.0,0.05,0.005,0,family_a_midspan_W5,0.9593581183135454,0.10518101009395496,61
stop_go,2.0,0.05,0.005,1,forward,0.402125615454794,0.024902414041480036,61
stop_go,2.0,0.05,0.005,1,central,0.1346758228578719,0.011096580075235897,61
stop_go,2.0,0.05,0.005,1,cubic_global,0.12304369672820295,0.02284621763076284,61
stop_go,2.0,0.05,0.005,1,smoothing_spline,1.0042079602924905,0.05465931593039501,61
stop_go,2.0,0.05,0.005,1,savgol_w5p2,0.28272874295514905,0.004174572500585736,61
stop_go,2.0,0.05,0.005,1,savgol_w7p3,0.14897525625439584,0.018821563482162667,61
stop_go,2.0,0.05,0.005,1,savgol_w9p3,0.244102257004,0.03564661622139783,61
stop_go,2.0,0.05,0.005,1,savgol_w11p3,0.3369726465566621,0.05084588173235188,61
stop_go,2.0,0.05,0.005,1,family_a_W3,0.15056680441798242,0.016375566088077147,61
stop_go,2.0,0.05,0.005,1,family_a_W5,0.34073378786547315,0.048501976586024086,61
stop_go,2.0,0.05,0.005,1,family_a_W7,0.4876911341615831,0.020033449722475588,61
stop_go,2.0,0.05,0.005,1,family_a_midspan_W5,0.9567926770425161,0.10133830538151904,61
stop_go,2.0,0.05,0.005,2,forward,0.4199347636937347,0.030041451586517127,61
stop_go,2.0,0.05,0.005,2,central,0.12208325044385737,0.00802649984296533,61
stop_go,2.0,0.05,0.005,2,cubic_global,0.11735959285336929,0.021608813260432402,61
stop_go,2.0,0.05,0.005,2,smoothing_spline,1.0049106292878072,0.05453846511735306,61
stop_go,2.0,0.05,0.005,2,savgol_w5p2,0.27698709718624753,0.006829525586929901,61
stop_go,2.0,0.05,0.005,2,savgol_w7p3,0.13052272731030395,0.01603930852812277,61
stop_go,2.0,0.05,0.005,2,savgol_w9p3,0.23604648080145613,0.03651318709743754,61
stop_go,2.0,0.05,0.005,2,savgol_w11p3,0.3427617651559668,0.053339658094801574,61
stop_go,2.0,0.05,0.005,2,family_a_W3,0.1318276533805005,0.013489642345693241,61
stop_go,2.0,0.05,0.005,2,family_a_W5,0.3389722596319942,0.04958718492105387,61
stop_go,2.0,0.05,0.005,2,family_a_W7,0.49106403510791463,0.021423430354065,61
stop_go,2.0,0.05,0.005,2,family_a_midspan_W5,0.9585595288709983,0.09941950467024241,61
stop_go,2.0,0.05,0.005,3,forward,0.43270453272296805,0.022240758257294543,61
stop_go,2.0,0.05,0.005,3,central,0.11061053311233572,0.007515566115236836,61
stop_go,2.0,0.05,0.005,3,cubic_global,0.12202329429272404,0.017098000111490964,61
stop_go,2.0,0.05,0.005,3,smoothing_spline,0.9939683478511213,0.052846730201131224,61
stop_go,2.0,0.05,0.005,3,savgol_w5p2,0.26810998645213435,0.005968450888026338,61
stop_go,2.0,0.05,0.005,3,savgol_w7p3,0.1275040572811282,0.020158672978816943,61
stop_go,2.0,0.05,0.005,3,savgol_w9p3,0.23188852566684104,0.035532153658406104,61
stop_go,2.0,0.05,0.005,3,savgol_w11p3,0.3366642496543697,0.05537334426932064,61
stop_go,2.0,0.05,0.005,3,family_a_W3,0.12914072620624364,0.015875851018573632,61
stop_go,2.0,0.05,0.005,3,family_a_W5,0.33591909920077606,0.0496461659659629,61
stop_go,2.0,0.05,0.005,3,family_a_W7,0.48852106403512213,0.02055658089816736,61
stop_go,2.0,0.05,0.005,3,family_a_midspan_W5,0.9587921231909733,0.1011106702056462,61
stop_go,2.0,0.05,0.005,4,forward,0.4210899657404922,0.018749467011692576,61
stop_go,2.0,0.05,0.005,4,central,0.11776284289103407,0.0036972232914005477,61
stop_go,2.0,0.05,0.005,4,cubic_global,0.1178490802984701,0.016659746787517835,61
stop_go,2.0,0.05,0.005,4,smoothing_spline,1.0007485042631603,0.05245784527837644,61
stop_go,2.0,0.05,0.005,4,savgol_w5p2,0.2796109437558495,-0.0042433178786090014,61
stop_go,2.0,0.05,0.005,4,savgol_w7p3,0.13557571690440087,0.003541429852428777,61
stop_go,2.0,0.05,0.005,4,savgol_w9p3,0.23671490524425054,0.017123459380851382,61
stop_go,2.0,0.05,0.005,4,savgol_w11p3,0.3409166131414384,0.036799883057876466,61
stop_go,2.0,0.05,0.005,4,family_a_W3,0.1353961588695944,0.008447331077136916,61
stop_go,2.0,0.05,0.005,4,family_a_W5,0.3428815455536028,0.042161350602459784,61
stop_go,2.0,0.05,0.005,4,family_a_W7,0.49369828121832215,0.01680945758482478,61
stop_go,2.0,0.05,0.005,4,family_a_midspan_W5,0.9475617130770263,0.09288953861835061,61
stop_go,2.0,0.2,0.0,0,forward,0.6170424483766602,0.1849121926622984,61
stop_go,2.0,0.2,0.0,0,central,0.30578829471435526,0.06568222771752663,61
stop_go,2.0,0.2,0.0,0,cubic_global,0.4375311242922484,0.13994009388248202,61
stop_go,2.0,0.2,0.0,0,smoothing_spline,0.9831433791055709,0.04758766623648499,61
stop_go,2.0,0.2,0.0,0,savgol_w5p2,0.3162813856034433,0.015450483177399348,61
stop_go,2.0,0.2,0.0,0,savgol_w7p3,0.260056966703115,0.04956794441873368,61
stop_go,2.0,0.2,0.0,0,savgol_w9p3,0.28064681241505224,0.04451784353415465,61
stop_go,2.0,0.2,0.0,0,savgol_w11p3,0.35033413759393134,0.04875862073705444,61
stop_go,2.0,0.2,0.0,0,family_a_W3,0.26005696670311496,0.049567944418715565,61
stop_go,2.0,0.2,0.0,0,family_a_W5,0.35033413759393206,0.04875862073703839,61
stop_go,2.0,0.2,0.0,0,family_a_W7,0.4898108392017046,0.01601403407644571,61
stop_go,2.0,0.2,0.0,0,family_a_midspan_W5,0.9729903359023183,0.10321408457132071,61
stop_go,2.0,0.2,0.0,1,forward,0.6679922169825188,0.12499631846057088,61
stop_go,2.0,0.2,0.0,1,central,0.27608597529693013,0.04770739988385222,61
stop_go,2.0,0.2,0.0,1,cubic_global,0.42647246348445716,0.10996518908042018,61
stop_go,2.0,0.2,0.0,1,smoothing_spline,0.9717187168572851,0.04959721095910085,61
stop_go,2.0,0.2,0.0,1,savgol_w5p2,0.2928315281477143,0.010989064261825074,61
stop_go,2.0,0.2,0.0,1,savgol_w7p3,0.2388993704657495,0.04407189771510289,61
stop_go,2.0,0.2,0.0,1,savgol_w9p3,0.2736701087076204,0.032378408291477846,61
stop_go,2.0,0.2,0.0,1,savgol_w11p3,0.33426298258600357,0.0425970385947802,61
stop_go,2.0,0.2,0.0,1,family_a_W3,0.2388993704657471,0.044071897715085184,61
stop_go,2.0,0.2,0.0,1,family_a_W5,0.334262982586003,0.04259703859476535,61
stop_go,2.0,0.2,0.0,1,family_a_W7,0.49356134526656287,0.023939366724307992,61
stop_go,2.0,0.2,0.0,1,family_a_midspan_W5,0.9474721425364168,0.09888082567258501,61
stop_go,2.0,0.2,0.0,2,forward,0.7218447745886803,0.16121489699117625,61
stop_go,2.0,0.2,0.0,2,central,0.2981783599212352,0.05794139122171645,61
stop_go,2.0,0.2,0.0,2,cubic_global,0.49809336748038935,0.11546768529119826,61
stop_go,2.0,0.2,0.0,2,smoothing_spline,0.9873578436130793,0.056588608380797885,61
stop_go,2.0,0.2,0.0,2,savgol_w5p2,0.2918356541417149,0.018442984673401587,61
stop_go,2.0,0.2,0.0,2,savgol_w7p3,0.21405997075804536,0.05580745605662211,61
stop_go,2.0,0.2,0.0,2,savgol_w9p3,0.2582495879946634,0.045121785882900334,61
stop_go,2.0,0.2,0.0,2,savgol_w11p3,0.36852949999287865,0.06177823266567081,61
stop_go,2.0,0.2,0.0,2,family_a_W3,0.21405997075804295,0.055807456056606766,61
stop_go,2.0,0.2,0.0,2,family_a_W5,0.3685294999928782,0.061778232665655956,61
stop_go,2.0,0.2,0.0,2,family_a_W7,0.505735068847578,0.030918113289694914,61
stop_go,2.0,0.2,0.0,2,family_a_midspan_W5,0.9561511300444696,0.10776339913240844,61
stop_go,2.0,0.2,0.0,3,forward,0.729095589211793,0.17640422475078799,61
stop_go,2.0,0.2,0.0,3,central,0.30769233179138217,0.07214952602147971,61
stop_go,2.0,0.2,0.0,3,cubic_global,0.5047037383247426,0.16002635224264125,61
stop_go,2.0,0.2,0.0,3,smoothing_spline,0.9925012398000925,0.054334355312628556,61
stop_go,2.0,0.2,0.0,3,savgol_w5p2,0.29059691960125567,0.009758287547252473,61
stop_go,2.0,0.2,0.0,3,savgol_w7p3,0.22220612979743415,0.04753018878494142,61
stop_go,2.0,0.2,0.0,3,savgol_w9p3,0.2604602509328742,0.036341323022299914,61
stop_go,2.0,0.2,0.0,3,savgol_w11p3,0.3516574984716453,0.059372483432892136,61
stop_go,2.0,0.2,0.0,3,family_a_W3,0.22220612979743096,0.04753018878492243,61
stop_go,2.0,0.2,0.0,3,family_a_W5,0.35165749847164585,0.05937248343287749,61
stop_go,2.0,0.2,0.0,3,family_a_W7,0.5029370853110019,0.023812605399784817,61
stop_go,2.0,0.2,0.0,3,family_a_midspan_W5,0.9703662547231136,0.10653328810693541,61
stop_go,2.0,0.2,0.0,4,forward,0.7843712308365046,0.12292253468323747,61
stop_go,2.0,0.2,0.0,4,central,0.290229401836363,0.066643872549851,61
stop_go,2.0,0.2,0.0,4,cubic_global,0.4698331803467265,0.12794646163398576,61
stop_go,2.0,0.2,0.0,4,smoothing_spline,0.9803522359354411,0.05219586457235963,61
stop_go,2.0,0.2,0.0,4,savgol_w5p2,0.2893132957010486,0.024597000657311567,61
stop_go,2.0,0.2,0.0,4,savgol_w7p3,0.24104065886414955,0.06308418589465978,61
stop_go,2.0,0.2,0.0,4,savgol_w9p3,0.2544536555665847,0.04532600786106231,61
stop_go,2.0,0.2,0.0,4,savgol_w11p3,0.34429367530724153,0.05618618676590581,61
stop_go,2.0,0.2,0.0,4,family_a_W3,0.24104065886414913,0.06308418589464447,61
stop_go,2.0,0.2,0.0,4,family_a_W5,0.344293675307243,0.05618618676589084,61
stop_go,2.0,0.2,0.0,4,family_a_W7,0.4979601982598786,0.032921907370033816,61
stop_go,2.0,0.2,0.0,4,family_a_midspan_W5,0.959082597937183,0.11319400591868041,61
stop_go,2.0,0.2,0.005,0,forward,0.7406559567257606,0.1510561311257818,61
stop_go,2.0,0.2,0.005,0,central,0.3228794875224322,0.07448423306197718,61
stop_go,2.0,0.2,0.005,0,cubic_global,0.5090928370862193,0.1380067925819226,61
stop_go,2.0,0.2,0.005,0,smoothing_spline,0.9889222427225005,0.05365952275272155,61
stop_go,2.0,0.2,0.005,0,savgol_w5p2,0.33051055562637277,0.016534569467350307,61
stop_go,2.0,0.2,0.005,0,savgol_w7p3,0.28494941140314767,0.06384660704358217,61
stop_go,2.0,0.2,0.005,0,savgol_w9p3,0.30334765242599665,0.05873298503934856,61
stop_go,2.0,0.2,0.005,0,savgol_w11p3,0.35702094112435934,0.0647786095928987,61
stop_go,2.0,0.2,0.005,0,family_a_W3,0.28129162608831165,0.07066178103723347,61
stop_go,2.0,0.2,0.005,0,family_a_W5,0.35858780940112617,0.07201339392677678,61
stop_go,2.0,0.2,0.005,0,family_a_W7,0.4818066608312974,0.027664639928484714,61
stop_go,2.0,0.2,0.005,0,family_a_midspan_W5,0.9756221393159119,0.1267166010447277,61
stop_go,2.0,0.2,0.005,1,forward,0.6171253230586317,0.13023525818155446,61
stop_go,2.0,0.2,0.005,1,central,0.3289414962464407,0.05774300280808357,61
stop_go,2.0,0.2,0.005,1,cubic_global,0.5020206219536997,0.11722064421066267,61
stop_go,2.0,0.2,0.005,1,smoothing_spline,1.016103015776502,0.05703634728698697,61
stop_go,2.0,0.2,0.005,1,savgol_w5p2,0.32441994129940066,0.014538808772314804,61
stop_go,2.0,0.2,0.005,1,savgol_w7p3,0.2569616070765564,0.04492478546315574,61
stop_go,2.0,0.2,0.005,1,savgol_w9p3,0.28818784431992794,0.03928205344525176,61
stop_go,2.0,0.2,0.005,1,savgol_w11p3,0.34866163083263035,0.04588626267766142,61
