ds_factor,effective_hz,noise_sigma,jitter_sigma,method,rmse,n,sequence
2,4.999961600294859,0.2,0.0,smoothing_spline_default,0.518758987695499,4276,riverside05
2,4.999961600294859,0.2,0.0,smoothing_spline_tuned,0.10976057723599583,4276,riverside05
2,4.999961600294859,0.2,0.0,family_a_W5,0.2717433984887932,4276,riverside05
2,4.999961600294859,0.2,0.0,family_a_W7,0.1695410638299722,4276,riverside05
2,5.001536730139014,0.2,0.005,central,0.7993775649576588,4276,riverside05
2,5.001536730139014,0.2,0.005,savgol_w7p3,0.5571418740419166,4276,riverside05
2,5.001536730139014,0.2,0.005,smoothing_spline_default,0.5089544903629283,4276,riverside05
2,5.001536730139014,0.2,0.005,smoothing_spline_tuned,0.10471972527011571,4276,riverside05
2,5.001536730139014,0.2,0.005,family_a_W5,0.2715763692025625,4276,riverside05
2,5.001536730139014,0.2,0.005,family_a_W7,0.17081658318334367,4276,riverside05
2,4.97999703724862,0.2,0.02,central,1.0626331551428971,4276,riverside05
2,4.97999703724862,0.2,0.02,savgol_w7p3,0.5705626773970364,4276,riverside05
2,4.97999703724862,0.2,0.02,smoothing_spline_default,0.5037953554101295,4276,riverside05
2,4.97999703724862,0.2,0.02,smoothing_spline_tuned,0.5150384929763987,4276,riverside05
2,4.97999703724862,0.2,0.02,family_a_W5,0.35793754065100564,4276,riverside05
2,4.97999703724862,0.2,0.02,family_a_W7,0.22604185880919755,4276,riverside05
2,4.999961600294859,0.5,0.0,central,1.9805021340041682,4276,riverside05
2,4.999961600294859,0.5,0.0,savgol_w7p3,1.4228496222408118,4276,riverside05
2,4.999961600294859,0.5,0.0,smoothing_spline_default,0.4670146100396412,4276,riverside05
2,4.999961600294859,0.5,0.0,smoothing_spline_tuned,0.2018159320914705,4276,riverside05
2,4.999961600294859,0.5,0.0,family_a_W5,0.6786053506991165,4276,riverside05
2,4.999961600294859,0.5,0.0,family_a_W7,0.42685362892834977,4276,riverside05
2,5.0012935034809,0.5,0.005,central,2.01750727338944,4276,riverside05
2,5.0012935034809,0.5,0.005,savgol_w7p3,1.4683810019667118,4276,riverside05
2,5.0012935034809,0.5,0.005,smoothing_spline_default,0.4610965738368766,4276,riverside05
2,5.0012935034809,0.5,0.005,smoothing_spline_tuned,0.17381429606247145,4276,riverside05
2,5.0012935034809,0.5,0.005,family_a_W5,0.7110714008447745,4276,riverside05
2,5.0012935034809,0.5,0.005,family_a_W7,0.4360896982123317,4276,riverside05
2,5.01054908284359,0.5,0.02,central,2.1060866098694113,4276,riverside05
2,5.01054908284359,0.5,0.02,savgol_w7p3,1.4179567209152257,4276,riverside05
2,5.01054908284359,0.5,0.02,smoothing_spline_default,0.4729865364132229,4276,riverside05
2,5.01054908284359,0.5,0.02,smoothing_spline_tuned,0.15772243209132703,4276,riverside05
2,5.01054908284359,0.5,0.02,family_a_W5,0.7250784443616006,4276,riverside05
2,5.01054908284359,0.5,0.02,family_a_W7,0.43485128255060745,4276,riverside05
5,1.9999810561793605,0.0,0.0,central,0.02908450560745053,1711,riverside05
5,1.9999810561793605,0.0,0.0,savgol_w7p3,0.030236317336596433,1711,riverside05
5,1.9999810561793605,0.0,0.0,smoothing_spline_default,0.517745222378578,1711,riverside05
5,1.9999810561793605,0.0,0.0,smoothing_spline_tuned,0.06418518355319204,1711,riverside05
5,1.9999810561793605,0.0,0.0,family_a_W5,0.05728863056876151,1711,riverside05
5,1.9999810561793605,0.0,0.0,family_a_W7,0.09154278360601244,1711,riverside05
5,1.9995742745140082,0.0,0.005,central,0.07551580556617576,1711,riverside05
5,1.9995742745140082,0.0,0.005,savgol_w7p3,0.030436070292979688,1711,riverside05
5,1.9995742745140082,0.0,0.005,smoothing_spline_default,0.5177971809735801,1711,riverside05
5,1.9995742745140082,0.0,0.005,smoothing_spline_tuned,0.06803106736038904,1711,riverside05
5,1.9995742745140082,0.0,0.005,family_a_W5,0.061918829286623796,1711,riverside05
5,1.9995742745140082,0.0,0.005,family_a_W7,0.09234248969939664,1711,riverside05
5,2.0025241906667763,0.0,0.02,central,0.2625165133298833,1711,riverside05
5,2.0025241906667763,0.0,0.02,savgol_w7p3,0.035188871061322465,1711,riverside05
5,2.0025241906667763,0.0,0.02,smoothing_spline_default,0.49944859396958585,1711,riverside05
5,2.0025241906667763,0.0,0.02,smoothing_spline_tuned,0.4689033222695209,1711,riverside05
5,2.0025241906667763,0.0,0.02,family_a_W5,0.104647052369912,1711,riverside05
5,2.0025241906667763,0.0,0.02,family_a_W7,0.1065332606663141,1711,riverside05
5,1.9999810561793605,0.05,0.0,central,0.08268826674922172,1711,riverside05
5,1.9999810561793605,0.05,0.0,savgol_w7p3,0.06560914496257109,1711,riverside05
5,1.9999810561793605,0.05,0.0,smoothing_spline_default,0.5161164472654837,1711,riverside05
5,1.9999810561793605,0.05,0.0,smoothing_spline_tuned,0.09103429045710061,1711,riverside05
5,1.9999810561793605,0.05,0.0,family_a_W5,0.06455312849065437,1711,riverside05
5,1.9999810561793605,0.05,0.0,family_a_W7,0.09369374752615446,1711,riverside05
5,1.9992820186346627,0.05,0.005,central,0.10422756617960394,1711,riverside05
5,1.9992820186346627,0.05,0.005,savgol_w7p3,0.05868310974791063,1711,riverside05
5,1.9992820186346627,0.05,0.005,smoothing_spline_default,0.5172094925808319,1711,riverside05
5,1.9992820186346627,0.05,0.005,smoothing_spline_tuned,0.08192871599042702,1711,riverside05
5,1.9992820186346627,0.05,0.005,family_a_W5,0.06785227685003682,1711,riverside05
5,1.9992820186346627,0.05,0.005,family_a_W7,0.09439450304851683,1711,riverside05
5,1.999241218398789,0.05,0.02,central,0.26967271773178525,1711,riverside05
5,1.999241218398789,0.05,0.02,savgol_w7p3,0.06411395162948044,1711,riverside05
5,1.999241218398789,0.05,0.02,smoothing_spline_default,0.5145633448942333,1711,riverside05
5,1.999241218398789,0.05,0.02,smoothing_spline_tuned,0.3962708718082319,1711,riverside05
5,1.999241218398789,0.05,0.02,family_a_W5,0.11051593476203407,1711,riverside05
5,1.999241218398789,0.05,0.02,family_a_W7,0.10873161695595496,1711,riverside05
5,1.9999810561793605,0.2,0.0,central,0.3043435632172414,1711,riverside05
5,1.9999810561793605,0.2,0.0,savgol_w7p3,0.22384050120813145,1711,riverside05
5,1.9999810561793605,0.2,0.0,smoothing_spline_default,0.5041302748663531,1711,riverside05
5,1.9999810561793605,0.2,0.0,smoothing_spline_tuned,0.14293212062958122,1711,riverside05
5,1.9999810561793605,0.2,0.0,family_a_W5,0.11953943481093982,1711,riverside05
5,1.9999810561793605,0.2,0.0,family_a_W7,0.11112559431372489,1711,riverside05
5,1.999888963851321,0.2,0.005,central,0.3354359154054461,1711,riverside05
5,1.999888963851321,0.2,0.005,savgol_w7p3,0.2380141142281123,1711,riverside05
5,1.999888963851321,0.2,0.005,smoothing_spline_default,0.5060047571816426,1711,riverside05
5,1.999888963851321,0.2,0.005,smoothing_spline_tuned,0.13765285650225462,1711,riverside05
5,1.999888963851321,0.2,0.005,family_a_W5,0.12149640786939987,1711,riverside05
5,1.999888963851321,0.2,0.005,family_a_W7,0.11323331666579489,1711,riverside05
5,1.9992378602446477,0.2,0.02,central,0.42307050125034507,1711,riverside05
5,1.9992378602446477,0.2,0.02,savgol_w7p3,0.23392411188421844,1711,riverside05
5,1.9992378602446477,0.2,0.02,smoothing_spline_default,0.5001460466207174,1711,riverside05
5,1.9992378602446477,0.2,0.02,smoothing_spline_tuned,0.16715979715309645,1711,riverside05
5,1.9992378602446477,0.2,0.02,family_a_W5,0.14816137042335395,1711,riverside05
5,1.9992378602446477,0.2,0.02,family_a_W7,0.12137438258534793,1711,riverside05
5,1.9999810561793605,0.5,0.0,central,0.7928844209848723,1711,riverside05
5,1.9999810561793605,0.5,0.0,savgol_w7p3,0.5731100571280704,1711,riverside05
5,1.9999810561793605,0.5,0.0,smoothing_spline_default,0.46635981313912217,1711,riverside05
5,1.9999810561793605,0.5,0.0,smoothing_spline_tuned,0.21684580705911932,1711,riverside05
5,1.9999810561793605,0.5,0.0,family_a_W5,0.27705829032483303,1711,riverside05
5,1.9999810561793605,0.5,0.0,family_a_W7,0.18093540277727746,1711,riverside05
5,1.9998402802027553,0.5,0.005,central,0.8203140851549946,1711,riverside05
5,1.9998402802027553,0.5,0.005,savgol_w7p3,0.5926958575902993,1711,riverside05
5,1.9998402802027553,0.5,0.005,smoothing_spline_default,0.4727697476994806,1711,riverside05
5,1.9998402802027553,0.5,0.005,smoothing_spline_tuned,0.21356548804952255,1711,riverside05
5,1.9998402802027553,0.5,0.005,family_a_W5,0.2872934035518065,1711,riverside05
5,1.9998402802027553,0.5,0.005,family_a_W7,0.19394749062307787,1711,riverside05
5,1.99912838756801,0.5,0.02,central,0.8427270653188609,1711,riverside05
5,1.99912838756801,0.5,0.02,savgol_w7p3,0.5642121985583705,1711,riverside05
5,1.99912838756801,0.5,0.02,smoothing_spline_default,0.47499527978954426,1711,riverside05
5,1.99912838756801,0.5,0.02,smoothing_spline_tuned,0.20792876267031632,1711,riverside05
5,1.99912838756801,0.5,0.02,family_a_W5,0.3004162580267314,1711,riverside05
5,1.99912838756801,0.5,0.02,family_a_W7,0.20772314770952716,1711,riverside05
10,1.0000005120003046,0.0,0.0,central,0.06095479111449759,856,riverside05
10,1.0000005120003046,0.0,0.0,savgol_w7p3,0.0746490283806414,856,riverside05
10,1.0000005120003046,0.0,0.0,smoothing_spline_default,0.49620614259554713,856,riverside05
10,1.0000005120003046,0.0,0.0,smoothing_spline_tuned,0.13681144041213966,856,riverside05
10,1.0000005120003046,0.0,0.0,family_a_W5,0.15482594250290105,856,riverside05
10,1.0000005120003046,0.0,0.0,family_a_W7,0.2407970631436189,856,riverside05
10,1.0000225085649745,0.0,0.005,central,0.06964825183936282,856,riverside05
10,1.0000225085649745,0.0,0.005,savgol_w7p3,0.07451712997154904,856,riverside05
10,1.0000225085649745,0.0,0.005,smoothing_spline_default,0.5007140204787911,856,riverside05
10,1.0000225085649745,0.0,0.005,smoothing_spline_tuned,0.13480322080804036,856,riverside05
10,1.0000225085649745,0.0,0.005,family_a_W5,0.1549891485323556,856,riverside05
10,1.0000225085649745,0.0,0.005,family_a_W7,0.24150368383767776,856,riverside05
10,1.000087244509989,0.0,0.02,central,0.1404529030244251,856,riverside05
10,1.000087244509989,0.0,0.02,savgol_w7p3,0.07562684214776946,856,riverside05
10,1.000087244509989,0.0,0.02,smoothing_spline_default,0.49674329207217455,856,riverside05
10,1.000087244509989,0.0,0.02,smoothing_spline_tuned,0.13460230643063714,856,riverside05
10,1.000087244509989,0.0,0.02,family_a_W5,0.16156164829737854,856,riverside05
10,1.000087244509989,0.0,0.02,family_a_W7,0.24189949197383007,856,riverside05
10,1.0000005120003046,0.05,0.0,central,0.06956030910042481,856,riverside05
10,1.0000005120003046,0.05,0.0,savgol_w7p3,0.07777235458833513,856,riverside05
10,1.0000005120003046,0.05,0.0,smoothing_spline_default,0.4960684572784658,856,riverside05
10,1.0000005120003046,0.05,0.0,smoothing_spline_tuned,0.1439632574645151,856,riverside05
10,1.0000005120003046,0.05,0.0,family_a_W5,0.15543388144296943,856,riverside05
10,1.0000005120003046,0.05,0.0,family_a_W7,0.24080974540490377,856,riverside05
10,0.9998974073759879,0.05,0.005,central,0.07921805102468879,856,riverside05
10,0.9998974073759879,0.05,0.005,savgol_w7p3,0.07953558257634855,856,riverside05
10,0.9998974073759879,0.05,0.005,smoothing_spline_default,0.5005835387426499,856,riverside05
10,0.9998974073759879,0.05,0.005,smoothing_spline_tuned,0.14447110174495045,856,riverside05
10,0.9998974073759879,0.05,0.005,family_a_W5,0.15580702029359733,856,riverside05
10,0.9998974073759879,0.05,0.005,family_a_W7,0.24098648025196798,856,riverside05
10,0.999807975679189,0.05,0.02,central,0.15404166382882106,856,riverside05
10,0.999807975679189,0.05,0.02,savgol_w7p3,0.0830132371471896,856,riverside05
10,0.999807975679189,0.05,0.02,smoothing_spline_default,0.5000006204969072,856,riverside05
10,0.999807975679189,0.05,0.02,smoothing_spline_tuned,0.15128187148595884,856,riverside05
10,0.999807975679189,0.05,0.02,family_a_W5,0.1623312569897034,856,riverside05
10,0.999807975679189,0.05,0.02,family_a_W7,0.2423016890782892,856,riverside05
10,1.0000005120003046,0.2,0.0,central,0.16702852862875686,856,riverside05
10,1.0000005120003046,0.2,0.0,savgol_w7p3,0.1339769668266349,856,riverside05
10,1.0000005120003046,0.2,0.0,smoothing_spline_default,0.5124571732462172,856,riverside05
10,1.0000005120003046,0.2,0.0,smoothing_spline_tuned,0.2138942808551176,856,riverside05
10,1.0000005120003046,0.2,0.0,family_a_W5,0.16168467934782793,856,riverside05
10,1.0000005120003046,0.2,0.0,family_a_W7,0.24292999799564,856,riverside05
10,1.0002430837038654,0.2,0.005,central,0.16750801331392945,856,riverside05
10,1.0002430837038654,0.2,0.005,savgol_w7p3,0.13228702630707528,856,riverside05
10,1.0002430837038654,0.2,0.005,smoothing_spline_default,0.5111865551027648,856,riverside05
10,1.0002430837038654,0.2,0.005,smoothing_spline_tuned,0.20145436469670902,856,riverside05
10,1.0002430837038654,0.2,0.005,family_a_W5,0.16623014848801385,856,riverside05
10,1.0002430837038654,0.2,0.005,family_a_W7,0.24531925106707955,856,riverside05
10,1.0007097628274848,0.2,0.02,central,0.21173042401203127,856,riverside05
10,1.0007097628274848,0.2,0.02,savgol_w7p3,0.1338921610992006,856,riverside05
10,1.0007097628274848,0.2,0.02,smoothing_spline_default,0.4928469844171045,856,riverside05
10,1.0007097628274848,0.2,0.02,smoothing_spline_tuned,0.19379760896098824,856,riverside05
10,1.0007097628274848,0.2,0.02,family_a_W5,0.16730642316262598,856,riverside05
10,1.0007097628274848,0.2,0.02,family_a_W7,0.2467693374175771,856,riverside05
10,1.0000005120003046,0.5,0.0,central,0.4033080159877605,856,riverside05
10,1.0000005120003046,0.5,0.0,savgol_w7p3,0.28997351059001747,856,riverside05
10,1.0000005120003046,0.5,0.0,smoothing_spline_default,0.47143142157799467,856,riverside05
10,1.0000005120003046,0.5,0.0,smoothing_spline_tuned,0.2505208166471646,856,riverside05
10,1.0000005120003046,0.5,0.0,family_a_W5,0.20079803309141314,856,riverside05
10,1.0000005120003046,0.5,0.0,family_a_W7,0.25114204491522857,856,riverside05
10,0.9997924521786342,0.5,0.005,central,0.41219915717051986,856,riverside05
10,0.9997924521786342,0.5,0.005,savgol_w7p3,0.30638150756317983,856,riverside05
10,0.9997924521786342,0.5,0.005,smoothing_spline_default,0.4586593743053668,856,riverside05
10,0.9997924521786342,0.5,0.005,smoothing_spline_tuned,0.3152811627947969,856,riverside05
10,0.9997924521786342,0.5,0.005,family_a_W5,0.20368270985798015,856,riverside05
10,0.9997924521786342,0.5,0.005,family_a_W7,0.25415142263785523,856,riverside05
10,0.9996642252716519,0.5,0.02,central,0.4094823049553192,856,riverside05
10,0.9996642252716519,0.5,0.02,savgol_w7p3,0.2756009872799026,856,riverside05
10,0.9996642252716519,0.5,0.02,smoothing_spline_default,0.4569590753449799,856,riverside05
10,0.9996642252716519,0.5,0.02,smoothing_spline_tuned,0.2705907125522284,856,riverside05
10,0.9996642252716519,0.5,0.02,family_a_W5,0.19862782343990398,856,riverside05
10,0.9996642252716519,0.5,0.02,family_a_W7,0.2538535074671904,856,riverside05
1,9.999948800267001,0.0,0.0,central,0.019325241742791353,27296,roundabout01
1,9.999948800267001,0.0,0.0,savgol_w7p3,0.01742790040164781,27296,roundabout01
1,9.999948800267001,0.0,0.0,smoothing_spline_default,0.5027944065860113,27296,roundabout01
1,9.999948800267001,0.0,0.0,smoothing_spline_tuned,0.02747435821669049,27296,roundabout01
1,9.999948800267001,0.0,0.0,family_a_W5,0.017559191374969217,27296,roundabout01
1,9.999948800267001,0.0,0.0,family_a_W7,0.022488109628546818,27296,roundabout01
1,10.001643459311008,0.0,0.005,central,0.1656146328973048,27296,roundabout01
1,10.001643459311008,0.0,0.005,savgol_w7p3,0.017663199873384956,27296,roundabout01
1,10.001643459311008,0.0,0.005,smoothing_spline_default,0.5028285912763241,27296,roundabout01
1,10.001643459311008,0.0,0.005,smoothing_spline_tuned,0.33479603980474104,27296,roundabout01
1,10.001643459311008,0.0,0.005,family_a_W5,0.060033392553281634,27296,roundabout01
1,10.001643459311008,0.0,0.005,family_a_W7,0.04200381725140302,27296,roundabout01
1,9.999735100676078,0.0,0.02,central,0.7336778590345877,27296,roundabout01
1,9.999735100676078,0.0,0.02,savgol_w7p3,0.04201090933698546,27296,roundabout01
1,9.999735100676078,0.0,0.02,smoothing_spline_default,0.5019078325636372,27296,roundabout01
1,9.999735100676078,0.0,0.02,smoothing_spline_tuned,41.997884632341545,27296,roundabout01
1,9.999735100676078,0.0,0.02,family_a_W5,0.22559149873761955,27296,roundabout01
1,9.999735100676078,0.0,0.02,family_a_W7,0.14149588927040108,27296,roundabout01
1,9.999948800267001,0.05,0.0,central,0.41935735868513463,27296,roundabout01
1,9.999948800267001,0.05,0.0,savgol_w7p3,0.3053200679981501,27296,roundabout01
1,9.999948800267001,0.05,0.0,smoothing_spline_default,0.5039524297168869,27296,roundabout01
1,9.999948800267001,0.05,0.0,smoothing_spline_tuned,0.047645241253238546,27296,roundabout01
1,9.999948800267001,0.05,0.0,family_a_W5,0.1467118813546617,27296,roundabout01
1,9.999948800267001,0.05,0.0,family_a_W7,0.0919846412471386,27296,roundabout01
1,10.001471698185643,0.05,0.005,central,0.4558455646499181,27296,roundabout01
1,10.001471698185643,0.05,0.005,savgol_w7p3,0.3051305261110187,27296,roundabout01
1,10.001471698185643,0.05,0.005,smoothing_spline_default,0.502061059750038,27296,roundabout01
1,10.001471698185643,0.05,0.005,smoothing_spline_tuned,0.05076626527584621,27296,roundabout01
1,10.001471698185643,0.05,0.005,family_a_W5,0.15664727360479977,27296,roundabout01
1,10.001471698185643,0.05,0.005,family_a_W7,0.0979550834942107,27296,roundabout01
1,9.991778632303518,0.05,0.02,central,0.8523977198567609,27296,roundabout01
1,9.991778632303518,0.05,0.02,savgol_w7p3,0.3074655809460327,27296,roundabout01
1,9.991778632303518,0.05,0.02,smoothing_spline_default,0.5039084559719602,27296,roundabout01
1,9.991778632303518,0.05,0.02,smoothing_spline_tuned,1.435069940291791,27296,roundabout01
1,9.991778632303518,0.05,0.02,family_a_W5,0.26669969689956546,27296,roundabout01
1,9.991778632303518,0.05,0.02,family_a_W7,0.16708488867714338,27296,roundabout01
1,9.999948800267001,0.2,0.0,central,1.6903006062662134,27296,roundabout01
1,9.999948800267001,0.2,0.0,savgol_w7p3,1.2274363913851245,27296,roundabout01
1,9.999948800267001,0.2,0.0,smoothing_spline_default,0.4920846963223543,27296,roundabout01
1,9.999948800267001,0.2,0.0,smoothing_spline_tuned,0.10783430972860436,27296,roundabout01
1,9.999948800267001,0.2,0.0,family_a_W5,0.5885636946598376,27296,roundabout01
1,9.999948800267001,0.2,0.0,family_a_W7,0.36405306182319885,27296,roundabout01
1,10.003428076598805,0.2,0.005,central,1.706694745937444,27296,roundabout01
1,10.003428076598805,0.2,0.005,savgol_w7p3,1.2340320156069877,27296,roundabout01
1,10.003428076598805,0.2,0.005,smoothing_spline_default,0.49447736669344283,27296,roundabout01
1,10.003428076598805,0.2,0.005,smoothing_spline_tuned,0.10562972898243617,27296,roundabout01
1,10.003428076598805,0.2,0.005,family_a_W5,0.5970637497515778,27296,roundabout01
1,10.003428076598805,0.2,0.005,family_a_W7,0.3661276143969021,27296,roundabout01
1,10.02358655818557,0.2,0.02,central,1.894610636862481,27296,roundabout01
1,10.02358655818557,0.2,0.02,savgol_w7p3,1.2162716189966771,27296,roundabout01
1,10.02358655818557,0.2,0.02,smoothing_spline_default,0.49257780360370956,27296,roundabout01
1,10.02358655818557,0.2,0.02,smoothing_spline_tuned,0.12612819944506629,27296,roundabout01
1,10.02358655818557,0.2,0.02,family_a_W5,0.6226219051569729,27296,roundabout01
1,10.02358655818557,0.2,0.02,family_a_W7,0.3855610908548999,27296,roundabout01
1,9.999948800267001,0.5,0.0,central,4.201191724852369,27296,roundabout01
1,9.999948800267001,0.5,0.0,savgol_w7p3,3.0615916129842997,27296,roundabout01
1,9.999948800267001,0.5,0.0,smoothing_spline_default,0.46025571780935876,27296,roundabout01
1,9.999948800267001,0.5,0.0,smoothing_spline_tuned,0.147199584033529,27296,roundabout01
1,9.999948800267001,0.5,0.0,family_a_W5,1.474430077946082,27296,roundabout01
1,9.999948800267001,0.5,0.0,family_a_W7,0.9060507163718028,27296,roundabout01
1,9.998842026944443,0.5,0.005,central,4.2358456359984435,27296,roundabout01
1,9.998842026944443,0.5,0.005,savgol_w7p3,3.0582289893799826,27296,roundabout01
1,9.998842026944443,0.5,0.005,smoothing_spline_default,0.45926909988838316,27296,roundabout01
1,9.998842026944443,0.5,0.005,smoothing_spline_tuned,0.1616518624243333,27296,roundabout01
1,9.998842026944443,0.5,0.005,family_a_W5,1.4677975616707297,27296,roundabout01
1,9.998842026944443,0.5,0.005,family_a_W7,0.9045760861634526,27296,roundabout01
1,9.997332040932724,0.5,0.02,central,4.427867132883003,27296,roundabout01
1,9.997332040932724,0.5,0.02,savgol_w7p3,3.0569144879117713,27296,roundabout01
1,9.997332040932724,0.5,0.02,smoothing_spline_default,0.4680071315582289,27296,roundabout01
1,9.997332040932724,0.5,0.02,smoothing_spline_tuned,0.14937323349822135,27296,roundabout01
1,9.997332040932724,0.5,0.02,family_a_W5,1.480074631218825,27296,roundabout01
1,9.997332040932724,0.5,0.02,family_a_W7,0.9072572852846679,27296,roundabout01
2,4.9999808000766865,0.0,0.0,central,0.016648762455005822,13648,roundabout01
2,4.9999808000766865,0.0,0.0,savgol_w7p3,0.021173828532333277,13648,roundabout01
2,4.9999808000766865,0.0,0.0,smoothing_spline_default,0.5003935749744125,13648,roundabout01
2,4.9999808000766865,0.0,0.0,smoothing_spline_tuned,0.019097459980909427,13648,roundabout01
2,4.9999808000766865,0.0,0.0,family_a_W5,0.026875038795443007,13648,roundabout01
2,4.9999808000766865,0.0,0.0,family_a_W7,0.033223237831580786,13648,roundabout01
2,4.999034575549382,0.0,0.005,central,0.08304420764118331,13648,roundabout01
2,4.999034575549382,0.0,0.005,savgol_w7p3,0.02147948713832649,13648,roundabout01
2,4.999034575549382,0.0,0.005,smoothing_spline_default,0.5003735091330942,13648,roundabout01
2,4.999034575549382,0.0,0.005,smoothing_spline_tuned,0.1586825616872781,13648,roundabout01
2,4.999034575549382,0.0,0.005,family_a_W5,0.03893201259592417,13648,roundabout01
2,4.999034575549382,0.0,0.005,family_a_W7,0.03735212377126521,13648,roundabout01
2,5.00186783950828,0.0,0.02,central,0.3379804269146027,13648,roundabout01
2,5.00186783950828,0.0,0.02,savgol_w7p3,0.023560056533532256,13648,roundabout01
2,5.00186783950828,0.0,0.02,smoothing_spline_default,0.5007637123849397,13648,roundabout01
2,5.00186783950828,0.0,0.02,smoothing_spline_tuned,0.7904769786782471,13648,roundabout01
2,5.00186783950828,0.0,0.02,family_a_W5,0.11622871764415539,13648,roundabout01
2,5.00186783950828,0.0,0.02,family_a_W7,0.07678978338863898,13648,roundabout01
2,4.9999808000766865,0.05,0.0,central,0.21016047335002283,13648,roundabout01
2,4.9999808000766865,0.05,0.0,savgol_w7p3,0.1532615259425466,13648,roundabout01
2,4.9999808000766865,0.05,0.0,smoothing_spline_default,0.49977376486453523,13648,roundabout01
2,4.9999808000766865,0.05,0.0,smoothing_spline_tuned,0.05897871034272409,13648,roundabout01
2,4.9999808000766865,0.05,0.0,family_a_W5,0.07607212410905666,13648,roundabout01
2,4.9999808000766865,0.05,0.0,family_a_W7,0.05489163061889498,13648,roundabout01
2,5.000104255020772,0.05,0.005,central,0.22467475969259323,13648,roundabout01
2,5.000104255020772,0.05,0.005,savgol_w7p3,0.1517202603854433,13648,roundabout01
2,5.000104255020772,0.05,0.005,smoothing_spline_default,0.5020418054602044,13648,roundabout01
2,5.000104255020772,0.05,0.005,smoothing_spline_tuned,0.053826141954806624,13648,roundabout01
2,5.000104255020772,0.05,0.005,family_a_W5,0.08188885131509917,13648,roundabout01
2,5.000104255020772,0.05,0.005,family_a_W7,0.05813975393971149,13648,roundabout01
2,5.001886530598486,0.05,0.02,central,0.39823717625015936,13648,roundabout01
2,5.001886530598486,0.05,0.02,savgol_w7p3,0.1552033733317944,13648,roundabout01
2,5.001886530598486,0.05,0.02,smoothing_spline_default,0.4991885656960303,13648,roundabout01
2,5.001886530598486,0.05,0.02,smoothing_spline_tuned,0.5190313482274947,13648,roundabout01
2,5.001886530598486,0.05,0.02,family_a_W5,0.1377227187798221,13648,roundabout01
2,5.001886530598486,0.05,0.02,family_a_W7,0.09049144929538515,13648,roundabout01
2,4.9999808000766865,0.2,0.0,central,0.8314128317897335,13648,roundabout01
2,4.9999808000766865,0.2,0.0,savgol_w7p3,0.6055775478596803,13648,roundabout01
2,4.9999808000766865,0.2,0.0,smoothing_spline_default,0.4956457088625686,13648,roundabout01
2,4.9999808000766865,0.2,0.0,smoothing_spline_tuned,0.11415945056161633,13648,roundabout01
2,4.9999808000766865,0.2,0.0,family_a_W5,0.2914111825399178,13648,roundabout01
2,4.9999808000766865,0.2,0.0,family_a_W7,0.18014317137183078,13648,roundabout01
2,5.00212196844147,0.2,0.005,central,0.8500297904888874,13648,roundabout01
2,5.00212196844147,0.2,0.005,savgol_w7p3,0.6078398408131223,13648,roundabout01
2,5.00212196844147,0.2,0.005,smoothing_spline_default,0.4950900167935856,13648,roundabout01
2,5.00212196844147,0.2,0.005,smoothing_spline_tuned,0.11122789214414386,13648,roundabout01
2,5.00212196844147,0.2,0.005,family_a_W5,0.29193679317417104,13648,roundabout01
2,5.00212196844147,0.2,0.005,family_a_W7,0.18156800403780377,13648,roundabout01
2,4.991562628561266,0.2,0.02,central,0.9220714305640714,13648,roundabout01
2,4.991562628561266,0.2,0.02,savgol_w7p3,0.6118189189077906,13648,roundabout01
2,4.991562628561266,0.2,0.02,smoothing_spline_default,0.494747224060117,13648,roundabout01
2,4.991562628561266,0.2,0.02,smoothing_spline_tuned,0.11571531730227426,13648,roundabout01
2,4.991562628561266,0.2,0.02,family_a_W5,0.3138147273758568,13648,roundabout01
2,4.991562628561266,0.2,0.02,family_a_W7,0.1936804374959197,13648,roundabout01
2,4.9999808000766865,0.5,0.0,central,2.105657292958709,13648,roundabout01
2,4.9999808000766865,0.5,0.0,savgol_w7p3,1.5240392598097148,13648,roundabout01
2,4.9999808000766865,0.5,0.0,smoothing_spline_default,0.46770311924176283,13648,roundabout01
2,4.9999808000766865,0.5,0.0,smoothing_spline_tuned,0.17191962783183712,13648,roundabout01
2,4.9999808000766865,0.5,0.0,family_a_W5,0.7255222479783485,13648,roundabout01
2,4.9999808000766865,0.5,0.0,family_a_W7,0.4469040409943925,13648,roundabout01
2,5.001054774229889,0.5,0.005,central,2.102156594654752,13648,roundabout01
2,5.001054774229889,0.5,0.005,savgol_w7p3,1.5207818948700227,13648,roundabout01
2,5.001054774229889,0.5,0.005,smoothing_spline_default,0.46567124879405325,13648,roundabout01
2,5.001054774229889,0.5,0.005,smoothing_spline_tuned,0.18582917386150097,13648,roundabout01
2,5.001054774229889,0.5,0.005,family_a_W5,0.7250942362600932,13648,roundabout01
2,5.001054774229889,0.5,0.005,family_a_W7,0.45089110799269433,13648,roundabout01
2,5.002062680336307,0.5,0.02,central,2.149982724720379,13648,roundabout01
2,5.002062680336307,0.5,0.02,savgol_w7p3,1.5348777896730599,13648,roundabout01
2,5.002062680336307,0.5,0.02,smoothing_spline_default,0.4690813749368306,13648,roundabout01
2,5.002062680336307,0.5,0.02,smoothing_spline_tuned,0.17418642126502515,13648,roundabout01
2,5.002062680336307,0.5,0.02,family_a_W5,0.7422868608752874,13648,roundabout01
